instance,2013_INDU-GlucoRed,2013_INDU-Lingeling,2013_INDU-Lingeling_aqw,2013_INDU-Nigma,2013_INDU-Nigma-NoPB,2013_INDU-RSeq,2013_INDU-Riss3g_3g,2013_INDU-SAT4J,2013_INDU-Solver43a,2013_INDU-Solver43b,2013_INDU-ZENN,2013_INDU-forl,2013_INDU-gluH,2013_INDU-gluH_simp,2013_INDU-glucose,2013_INDU-glue_bit,2013_INDU-gluebit_lgl,2013_INDU-glueminisat,2013_INDU-minipure,2013_INDU-relback,2013_INDU-satUZK,2013_INDU-sattimeRelbackShr,2013_INDU-strangenight
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvrod6x8p2-tseitin.cnf,SAT:17.3704:17.3704:5000.0:0,SAT:25.0432:25.0432:5000.0:0,SAT:27.8148:27.8148:5000.0:0,SAT:13.16:13.16:5000.0:0,SAT:17.6883:17.6883:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:9.75552:9.75552:5000.0:0,SAT:196.244:196.244:5000.0:0,SAT:28.2647:28.2647:5000.0:0,SAT:27.0289:27.0289:5000.0:0,SAT:13.254:13.254:5000.0:0,SAT:29.9135:29.9135:5000.0:0,SAT:10.1805:10.1805:5000.0:0,SAT:10.7424:10.7424:5000.0:0,SAT:10.6444:10.6444:5000.0:0,SAT:16.3435:16.3435:5000.0:0,SAT:46.251:46.251:5000.0:0,SAT:11.5182:11.5182:5000.0:0,SAT:14.0779:14.0779:5000.0:0,SAT:10.2704:10.2704:5000.0:0,SAT:12.7441:12.7441:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:57.5882:57.5882:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_eventlogadm_vc331235-tseitin.cnf,SAT:4.47132:4.47132:5000.0:0,SAT:41.9056:41.9056:5000.0:0,SAT:23.8324:23.8324:5000.0:0,SAT:8.41072:8.41072:5000.0:0,SAT:5.55415:5.55415:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:6.97194:6.97194:5000.0:0,SAT:7.93479:7.93479:5000.0:0,SAT:34.4698:34.4698:5000.0:0,SAT:34.9837:34.9837:5000.0:0,SAT:4.88026:4.88026:5000.0:0,SAT:18.1672:18.1672:5000.0:0,SAT:7.8828:7.8828:5000.0:0,SAT:4.73428:4.73428:5000.0:0,SAT:5.15122:5.15122:5000.0:0,SAT:8.5607:8.5607:5000.0:0,SAT:39.0861:39.0861:5000.0:0,SAT:9.8475:9.8475:5000.0:0,SAT:4.45032:4.45032:5000.0:0,SAT:8.59069:8.59069:5000.0:0,SAT:12.5581:12.5581:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:25.3821:25.3821:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_eventlogadm_vc344392-tseitin.cnf,SAT:0.995847:0.995847:5000.0:0,SAT:14.4118:14.4118:5000.0:0,SAT:2.00969:2.00969:5000.0:0,SAT:7.52385:7.52385:5000.0:0,SAT:4.72128:4.72128:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1.84572:1.84572:5000.0:0,SAT:6.18006:6.18006:5000.0:0,SAT:23.8124:23.8124:5000.0:0,SAT:21.8477:21.8477:5000.0:0,SAT:1.04984:1.04984:5000.0:0,SAT:10.7544:10.7544:5000.0:0,SAT:3.85341:3.85341:5000.0:0,SAT:1.25781:1.25781:5000.0:0,SAT:0.932857:0.932857:5000.0:0,SAT:3.74043:3.74043:5000.0:0,SAT:21.2358:21.2358:5000.0:0,SAT:1.14582:1.14582:5000.0:0,SAT:1.08783:1.08783:5000.0:0,SAT:4.81827:4.81827:5000.0:0,SAT:4.51131:4.51131:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:14.7528:14.7528:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_eventlogadm_vc352372-tseitin.cnf,SAT:8.11777:8.11777:5000.0:0,SAT:20.9998:20.9998:5000.0:0,SAT:24.0133:24.0133:5000.0:0,SAT:6.13907:6.13907:5000.0:0,SAT:4.68029:4.68029:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:9.13661:9.13661:5000.0:0,SAT:7.69683:7.69683:5000.0:0,SAT:30.5054:30.5054:5000.0:0,SAT:24.5083:24.5083:5000.0:0,SAT:5.34119:5.34119:5000.0:0,SAT:9.47356:9.47356:5000.0:0,SAT:6.64999:6.64999:5000.0:0,SAT:4.79627:4.79627:5000.0:0,SAT:3.84542:3.84542:5000.0:0,SAT:6.89595:6.89595:5000.0:0,SAT:55.7455:55.7455:5000.0:0,SAT:8.24575:8.24575:5000.0:0,SAT:18.8191:18.8191:5000.0:0,SAT:6.03808:6.03808:5000.0:0,SAT:7.42887:7.42887:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:15.2367:15.2367:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225297-tseitin.cnf,SAT:1.00685:1.00685:5000.0:0,SAT:13.6839:13.6839:5000.0:0,SAT:3.36849:3.36849:5000.0:0,SAT:1.71574:1.71574:5000.0:0,SAT:2.80657:2.80657:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3.9364:3.9364:5000.0:0,SAT:2.67159:2.67159:5000.0:0,SAT:13.051:13.051:5000.0:0,SAT:12.1222:12.1222:5000.0:0,SAT:1.11383:1.11383:5000.0:0,SAT:6.81496:6.81496:5000.0:0,SAT:2.52761:2.52761:5000.0:0,SAT:1.23181:1.23181:5000.0:0,SAT:0.883865:0.883865:5000.0:0,SAT:2.96955:2.96955:5000.0:0,SAT:8.22775:8.22775:5000.0:0,SAT:1.34679:1.34679:5000.0:0,SAT:0.947855:0.947855:5000.0:0,SAT:2.70059:2.70059:5000.0:0,SAT:2.88556:2.88556:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:16.8754:16.8754:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1228572-tseitin.cnf,SAT:1.90071:1.90071:5000.0:0,SAT:19.1041:19.1041:5000.0:0,SAT:6.584:6.584:5000.0:0,SAT:3.2675:3.2675:5000.0:0,SAT:3.62145:3.62145:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4.34034:4.34034:5000.0:0,SAT:8.13976:8.13976:5000.0:0,SAT:20.4919:20.4919:5000.0:0,SAT:20.9618:20.9618:5000.0:0,SAT:2.10668:2.10668:5000.0:0,SAT:9.94349:9.94349:5000.0:0,SAT:4.20936:4.20936:5000.0:0,SAT:2.27965:2.27965:5000.0:0,SAT:2.30665:2.30665:5000.0:0,SAT:4.44832:4.44832:5000.0:0,SAT:14.0119:14.0119:5000.0:0,SAT:2.49062:2.49062:5000.0:0,SAT:2.05469:2.05469:5000.0:0,SAT:3.9684:3.9684:5000.0:0,SAT:8.44371:8.44371:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:18.4482:18.4482:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1225238-tseitin.cnf,SAT:1.14882:1.14882:5000.0:0,SAT:13.051:13.051:5000.0:0,SAT:4.76128:4.76128:5000.0:0,SAT:1.58776:1.58776:5000.0:0,SAT:1.62675:1.62675:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4.70029:4.70029:5000.0:0,SAT:5.38218:5.38218:5000.0:0,SAT:12.1052:12.1052:5000.0:0,SAT:10.5714:10.5714:5000.0:0,SAT:1.34979:1.34979:5000.0:0,SAT:7.8958:7.8958:5000.0:0,SAT:3.14052:3.14052:5000.0:0,SAT:1.2918:1.2918:5000.0:0,SAT:1.09483:1.09483:5000.0:0,SAT:2.49862:2.49862:5000.0:0,SAT:11.5462:11.5462:5000.0:0,SAT:2.17367:2.17367:5000.0:0,SAT:1.65275:1.65275:5000.0:0,SAT:2.26865:2.26865:5000.0:0,SAT:2.97055:2.97055:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:13.163:13.163:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1225819-tseitin.cnf,SAT:2.04669:2.04669:5000.0:0,SAT:20.2729:20.2729:5000.0:0,SAT:7.33888:7.33888:5000.0:0,SAT:4.07938:4.07938:5000.0:0,SAT:5.03923:5.03923:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3.68944:3.68944:5000.0:0,SAT:9.39657:9.39657:5000.0:0,SAT:24.8722:24.8722:5000.0:0,SAT:21.4947:21.4947:5000.0:0,SAT:2.21366:2.21366:5000.0:0,SAT:13.065:13.065:5000.0:0,SAT:5.46117:5.46117:5000.0:0,SAT:2.21966:2.21966:5000.0:0,SAT:1.87271:1.87271:5000.0:0,SAT:5.41618:5.41618:5000.0:0,SAT:14.7937:14.7937:5000.0:0,SAT:3.2835:3.2835:5000.0:0,SAT:2.08468:2.08468:5000.0:0,SAT:4.15737:4.15737:5000.0:0,SAT:5.61215:5.61215:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:18.4552:18.4552:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228447-tseitin.cnf,SAT:1.91971:1.91971:5000.0:0,SAT:19.0121:19.0121:5000.0:0,SAT:7.74082:7.74082:5000.0:0,SAT:2.93155:2.93155:5000.0:0,SAT:3.11253:3.11253:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:5.72613:5.72613:5000.0:0,SAT:3.9584:3.9584:5000.0:0,SAT:23.4864:23.4864:5000.0:0,SAT:20.9758:20.9758:5000.0:0,SAT:2.24766:2.24766:5000.0:0,SAT:9.03063:9.03063:5000.0:0,SAT:5.51016:5.51016:5000.0:0,SAT:2.55061:2.55061:5000.0:0,SAT:1.85972:1.85972:5000.0:0,SAT:4.45732:4.45732:5000.0:0,SAT:19.485:19.485:5000.0:0,SAT:2.68859:2.68859:5000.0:0,SAT:1.85672:1.85672:5000.0:0,SAT:4.20436:4.20436:5000.0:0,SAT:4.84626:4.84626:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:21.1468:21.1468:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc4322-tseitin.cnf,SAT:6.37403:6.37403:5000.0:0,SAT:29.8035:29.8035:5000.0:0,SAT:13.7439:13.7439:5000.0:0,SAT:8.14876:8.14876:5000.0:0,SAT:9.8795:9.8795:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:9.47756:9.47756:5000.0:0,SAT:15.9696:15.9696:5000.0:0,SAT:27.3108:27.3108:5000.0:0,SAT:29.4875:29.4875:5000.0:0,SAT:5.84011:5.84011:5000.0:0,SAT:16.1295:16.1295:5000.0:0,SAT:8.85265:8.85265:5000.0:0,SAT:5.02723:5.02723:5000.0:0,SAT:6.64099:6.64099:5000.0:0,SAT:8.40072:8.40072:5000.0:0,SAT:52.0741:52.0741:5000.0:0,SAT:9.06362:9.06362:5000.0:0,SAT:3.9534:3.9534:5000.0:0,SAT:7.73382:7.73382:5000.0:0,SAT:9.09462:9.09462:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:73.6908:73.6908:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc6201-tseitin.cnf,SAT:1.85672:1.85672:5000.0:0,SAT:13.8069:13.8069:5000.0:0,SAT:5.63514:5.63514:5000.0:0,SAT:1.64275:1.64275:5000.0:0,SAT:1.66075:1.66075:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2.90756:2.90756:5000.0:0,SAT:2.39064:2.39064:5000.0:0,SAT:14.7208:14.7208:5000.0:0,SAT:10.1635:10.1635:5000.0:0,SAT:1.82772:1.82772:5000.0:0,SAT:7.33488:7.33488:5000.0:0,SAT:2.96455:2.96455:5000.0:0,SAT:1.44978:1.44978:5000.0:0,SAT:1.57776:1.57776:5000.0:0,SAT:3.2765:3.2765:5000.0:0,SAT:8.81566:8.81566:5000.0:0,SAT:3.79642:3.79642:5000.0:0,SAT:1.55076:1.55076:5000.0:0,SAT:2.70359:2.70359:5000.0:0,SAT:3.00154:3.00154:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:16.0696:16.0696:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc7701-tseitin.cnf,SAT:6.45902:6.45902:5000.0:0,SAT:22.5416:22.5416:5000.0:0,SAT:10.5704:10.5704:5000.0:0,SAT:6.29304:6.29304:5000.0:0,SAT:4.63729:4.63729:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:8.73467:8.73467:5000.0:0,SAT:12.7801:12.7801:5000.0:0,SAT:29.5965:29.5965:5000.0:0,SAT:25.7481:25.7481:5000.0:0,SAT:5.30419:5.30419:5000.0:0,SAT:12.961:12.961:5000.0:0,SAT:7.09992:7.09992:5000.0:0,SAT:5.10422:5.10422:5000.0:0,SAT:4.24735:4.24735:5000.0:0,SAT:6.66499:6.66499:5000.0:0,SAT:42.6165:42.6165:5000.0:0,SAT:7.8768:7.8768:5000.0:0,SAT:13.6429:13.6429:5000.0:0,SAT:7.85281:7.85281:5000.0:0,SAT:8.07577:8.07577:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:23.2895:23.2895:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-innfeed_innfeed_vc36608-tseitin.cnf,SAT:1.08783:1.08783:5000.0:0,SAT:9.59254:9.59254:5000.0:0,SAT:3.59645:3.59645:5000.0:0,SAT:0.969851:0.969851:5000.0:0,SAT:1.01284:1.01284:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2.13068:2.13068:5000.0:0,SAT:3.9294:3.9294:5000.0:0,SAT:15.0087:15.0087:5000.0:0,SAT:13.7509:13.7509:5000.0:0,SAT:0.947855:0.947855:5000.0:0,SAT:11.4523:11.4523:5000.0:0,SAT:1.35279:1.35279:5000.0:0,SAT:0.746885:0.746885:5000.0:0,SAT:1.3288:1.3288:5000.0:0,SAT:1.18482:1.18482:5000.0:0,SAT:4.6253:4.6253:5000.0:0,SAT:2.95055:2.95055:5000.0:0,SAT:1.62075:1.62075:5000.0:0,SAT:1.08983:1.08983:5000.0:0,SAT:1.51877:1.51877:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:21.1668:21.1668:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-innfeed_innfeed_vc37051-tseitin.cnf,SAT:1.3248:1.3248:5000.0:0,SAT:8.99163:8.99163:5000.0:0,SAT:8.46271:8.46271:5000.0:0,SAT:1.3128:1.3128:5000.0:0,SAT:1.20881:1.20881:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2.05469:2.05469:5000.0:0,SAT:3.3095:3.3095:5000.0:0,SAT:16.4705:16.4705:5000.0:0,SAT:14.7268:14.7268:5000.0:0,SAT:1.21981:1.21981:5000.0:0,SAT:16.0826:16.0826:5000.0:0,SAT:2.6016:2.6016:5000.0:0,SAT:1.18582:1.18582:5000.0:0,SAT:1.24181:1.24181:5000.0:0,SAT:2.26666:2.26666:5000.0:0,SAT:6.40502:6.40502:5000.0:0,SAT:4.43533:4.43533:5000.0:0,SAT:1.25981:1.25981:5000.0:0,SAT:2.39164:2.39164:5000.0:0,SAT:2.6306:2.6306:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:11.3853:11.3853:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc17912-tseitin.cnf,SAT:2.73658:2.73658:5000.0:0,SAT:22.2436:22.2436:5000.0:0,SAT:10.5594:10.5594:5000.0:0,SAT:4.65429:4.65429:5000.0:0,SAT:4.87326:4.87326:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:6.42102:6.42102:5000.0:0,SAT:2.22666:2.22666:5000.0:0,SAT:22.2046:22.2046:5000.0:0,SAT:20.0589:20.0589:5000.0:0,SAT:4.17137:4.17137:5000.0:0,SAT:11.8912:11.8912:5000.0:0,SAT:5.28719:5.28719:5000.0:0,SAT:2.47162:2.47162:5000.0:0,SAT:2.04769:2.04769:5000.0:0,SAT:5.04423:5.04423:5000.0:0,SAT:12.3571:12.3571:5000.0:0,SAT:11.1293:11.1293:5000.0:0,SAT:2.86056:2.86056:5000.0:0,SAT:7.94479:7.94479:5000.0:0,SAT:7.53085:7.53085:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:17.7693:17.7693:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1117.2:1117.2:5000.0:0,SAT:1312.19:1312.19:5000.0:0,SAT:4041.01:4041.01:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4397.36:4397.36:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:151.459:151.459:5000.0:0,SAT:3835.34:3835.34:5000.0:0,SAT:322.483:322.483:5000.0:0,SAT:3346.31:3346.31:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:374.562:374.562:5000.0:0,SAT:2044.62:2044.62:5000.0:0,SAT:3844.4:3844.4:5000.0:0,SAT:985.598:985.598:5000.0:0,SAT:1334.81:1334.81:5000.0:0,SAT:297.843:297.843:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1505.86:1505.86:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:113.808:113.808:5000.0:0,SAT:410.723:410.723:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:327.028:327.028:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:272.329:272.329:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2734.18:2734.18:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:109.209:109.209:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:147.617:147.617:5000.0:0,SAT:2261.61:2261.61:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:840.315:840.315:5000.0:0,SAT:3569.69:3569.69:5000.0:0,SAT:1344.19:1344.19:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3186.67:3186.67:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/leberre/2dimensionalstrippacking/E03X18.cnf,SAT:9.97748:9.97748:5000.0:0,SAT:14.5548:14.5548:5000.0:0,SAT:16.0516:16.0516:5000.0:0,SAT:3.57546:3.57546:5000.0:0,SAT:9.69553:9.69553:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:14.9777:14.9777:5000.0:0,SAT:27.1049:27.1049:5000.0:0,SAT:6.64399:6.64399:5000.0:0,SAT:8.24675:8.24675:5000.0:0,SAT:15.0607:15.0607:5000.0:0,SAT:12.5451:12.5451:5000.0:0,SAT:4.67029:4.67029:5000.0:0,SAT:6.46402:6.46402:5000.0:0,SAT:7.09592:7.09592:5000.0:0,SAT:3.70744:3.70744:5000.0:0,SAT:5.57515:5.57515:5000.0:0,SAT:10.2784:10.2784:5000.0:0,SAT:8.62069:8.62069:5000.0:0,SAT:6.04508:6.04508:5000.0:0,SAT:11.1223:11.1223:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:11.8162:11.8162:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/leberre/2dimensionalstrippacking/E04F17.cnf,SAT:8.24475:8.24475:5000.0:0,SAT:19.936:19.936:5000.0:0,SAT:14.1648:14.1648:5000.0:0,SAT:2.36064:2.36064:5000.0:0,SAT:2.05369:2.05369:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4.85426:4.85426:5000.0:0,SAT:16.2255:16.2255:5000.0:0,SAT:3.2565:3.2565:5000.0:0,SAT:7.2219:7.2219:5000.0:0,SAT:6.73898:6.73898:5000.0:0,SAT:13.425:13.425:5000.0:0,SAT:3.2835:3.2835:5000.0:0,SAT:1.69074:1.69074:5000.0:0,SAT:4.48532:4.48532:5000.0:0,SAT:2.85856:2.85856:5000.0:0,SAT:4.88726:4.88726:5000.0:0,SAT:6.65199:6.65199:5000.0:0,SAT:3.52146:3.52146:5000.0:0,SAT:2.38464:2.38464:5000.0:0,SAT:7.2059:7.2059:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:17.0994:17.0994:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.130-NOTKNOWN.cnf,SAT:35.1807:35.1807:5000.0:0,SAT:259.449:259.449:5000.0:0,SAT:47.9267:47.9267:5000.0:0,SAT:217.863:217.863:5000.0:0,SAT:84.9701:84.9701:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:69.7434:69.7434:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:174.763:174.763:5000.0:0,SAT:57.1523:57.1523:5000.0:0,SAT:108.755:108.755:5000.0:0,SAT:227.285:227.285:5000.0:0,SAT:88.0326:88.0326:5000.0:0,SAT:32.754:32.754:5000.0:0,SAT:206.603:206.603:5000.0:0,SAT:31.6902:31.6902:5000.0:0,SAT:48.5646:48.5646:5000.0:0,SAT:213.64:213.64:5000.0:0,SAT:481.778:481.778:5000.0:0,SAT:238.367:238.367:5000.0:0,SAT:51.5092:51.5092:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:40.7088:40.7088:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.140-NOTKNOWN.cnf,SAT:24.8782:24.8782:5000.0:0,SAT:60.1629:60.1629:5000.0:0,SAT:28.6986:28.6986:5000.0:0,SAT:254.542:254.542:5000.0:0,SAT:69.3155:69.3155:5000.0:0,SAT:19.635:19.635:5000.0:0,SAT:107.161:107.161:5000.0:0,SAT:684.266:684.266:5000.0:0,SAT:98.903:98.903:5000.0:0,SAT:79.6019:79.6019:5000.0:0,SAT:26.438:26.438:5000.0:0,SAT:125.027:125.027:5000.0:0,SAT:24.1413:24.1413:5000.0:0,SAT:69.0875:69.0875:5000.0:0,SAT:25.4151:25.4151:5000.0:0,SAT:86.4369:86.4369:5000.0:0,SAT:101.616:101.616:5000.0:0,SAT:142.547:142.547:5000.0:0,SAT:806.94:806.94:5000.0:0,SAT:17.3914:17.3914:5000.0:0,SAT:19.883:19.883:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:31.0523:31.0523:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.150-NOTKNOWN.cnf,SAT:143.694:143.694:5000.0:0,SAT:65.852:65.852:5000.0:0,SAT:40.0339:40.0339:5000.0:0,SAT:220.98:220.98:5000.0:0,SAT:89.7624:89.7624:5000.0:0,SAT:63.8113:63.8113:5000.0:0,SAT:50.1124:50.1124:5000.0:0,SAT:149.726:149.726:5000.0:0,SAT:60.16:60.16:5000.0:0,SAT:54.8717:54.8717:5000.0:0,SAT:66.5089:66.5089:5000.0:0,SAT:93.6098:93.6098:5000.0:0,SAT:59.6109:59.6109:5000.0:0,SAT:19.865:19.865:5000.0:0,SAT:87.0068:87.0068:5000.0:0,SAT:52.617:52.617:5000.0:0,SAT:69.1615:69.1615:5000.0:0,SAT:220.937:220.937:5000.0:0,SAT:216.132:216.132:5000.0:0,SAT:53.7368:53.7368:5000.0:0,SAT:143.23:143.23:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:40.8078:40.8078:5000.0:0
