instance,2014_INDU-BFS-Glucose_1.0c,2014_INDU-BFS-Glucose_mem_16_70_1.0cm,2014_INDU-BFS-Glucose_mem_32_70_1.0cm,2014_INDU-BFS-Glucose_mem_8_85_1.0cm,2014_INDU-CCAnr+glucose_2014,2014_INDU-Lingeling_(druplig)_azd,2014_INDU-Lingeling_(no_agile)_ayv,2014_INDU-Lingeling_ayv,2014_INDU-MiniSat_HACK_1430ED_1.0,2014_INDU-MiniSat_HACK_999ED_1.0,2014_INDU-Nigma,2014_INDU-Riss_4.27,2014_INDU-Riss_BlackBox_BlackBox,2014_INDU-Riss_DRAT,2014_INDU-SGSeq_1.0,2014_INDU-SWDiA5BY_A26,2014_INDU-SWDiA5BY_A30.4.100,2014_INDU-SatUZK_55,2014_INDU-SparrowToRiss_2014,2014_INDU-cryptominisat-4.1-st_4.1-st,2014_INDU-cryptominisat-v41-tuned-st_v41-tuned-st,2014_INDU-glucose_3.0,2014_INDU-glue_lgl_split_1.0,2014_INDU-glueminisat,2014_INDU-glueminisat_dev122,2014_INDU-minisat_blbd_1.13,2014_INDU-sattime2014r_2014r
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/fuhs/AProVE11/AProVE11-08.cnf,SAT:33.9498:33.9498:5000.0:0,SAT:42.1856:42.1856:5000.0:0,SAT:16.2445:16.2445:5000.0:0,SAT:37.2443:37.2443:5000.0:0,SAT:1003.89:1003.89:5000.0:0,SAT:24.7562:24.7562:5000.0:0,SAT:36.8944:36.8944:5000.0:0,SAT:37.9592:37.9592:5000.0:0,SAT:2.52461:2.52461:5000.0:0,SAT:9.35:9.35:5000.0:0,SAT:9.81651:9.81651:5000.0:0,SAT:7.82881:7.82881:5000.0:0,SAT:23.1795:23.1795:5000.0:0,SAT:7.61084:7.61084:5000.0:0,SAT:1007.69:1007.69:5000.0:0,SAT:3.83742:3.83742:5000.0:0,SAT:4.5723:4.5723:5000.0:0,SAT:7.57285:7.57285:5000.0:0,SAT:920.745:920.745:5000.0:0,SAT:5.30819:5.30819:5000.0:0,SAT:5.64714:5.64714:5000.0:0,SAT:3.63345:3.63345:5000.0:0,SAT:3.2935:3.2935:5000.0:0,SAT:3.2805:3.2805:5000.0:0,SAT:3.44348:3.44348:5000.0:0,SAT:6.61799:6.61799:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/fuhs/AProVE11/AProVE11-14.cnf,SAT:5.35219:5.35219:5000.0:0,SAT:8.15476:8.15476:5000.0:0,SAT:18.0173:18.0173:5000.0:0,SAT:5.50816:5.50816:5000.0:0,SAT:1006.28:1006.28:5000.0:0,SAT:17.8123:17.8123:5000.0:0,SAT:69.2985:69.2985:5000.0:0,SAT:26.539:26.539:5000.0:0,SAT:5.2352:5.2352:5000.0:0,SAT:7.12392:7.12392:5000.0:0,SAT:18.3812:18.3812:5000.0:0,SAT:8.83066:8.83066:5000.0:0,SAT:20.1389:20.1389:5000.0:0,SAT:9.24059:9.24059:5000.0:0,SAT:1001.45:1001.45:5000.0:0,SAT:5.2422:5.2422:5000.0:0,SAT:6.47701:6.47701:5000.0:0,SAT:9.38757:9.38757:5000.0:0,SAT:25.0162:25.0162:5000.0:0,SAT:3.61945:3.61945:5000.0:0,SAT:2.03069:2.03069:5000.0:0,SAT:5.34219:5.34219:5000.0:0,SAT:8.93964:8.93964:5000.0:0,SAT:7.67283:7.67283:5000.0:0,SAT:7.94579:7.94579:5000.0:0,SAT:7.2179:7.2179:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top27.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1417.67:1417.67:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4587.81:4587.81:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:934.868:934.868:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1937.4:1937.4:5000.0:0,SAT:3592.11:3592.11:5000.0:0,SAT:3565.7:3565.7:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2309.45:2309.45:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvrod6x8p2-tseitin.cnf,SAT:58.6241:58.6241:5000.0:0,SAT:96.5973:96.5973:5000.0:0,SAT:140.746:140.746:5000.0:0,SAT:56.0025:56.0025:5000.0:0,SAT:1010.72:1010.72:5000.0:0,SAT:28.0857:28.0857:5000.0:0,SAT:35.1067:35.1067:5000.0:0,SAT:41.4717:41.4717:5000.0:0,SAT:10.6474:10.6474:5000.0:0,SAT:10.9173:10.9173:5000.0:0,SAT:34.8317:34.8317:5000.0:0,SAT:13.022:13.022:5000.0:0,SAT:29.9424:29.9424:5000.0:0,SAT:16.1395:16.1395:5000.0:0,SAT:1008.52:1008.52:5000.0:0,SAT:10.2244:10.2244:5000.0:0,SAT:13.8549:13.8549:5000.0:0,SAT:22.9685:22.9685:5000.0:0,SAT:807.667:807.667:5000.0:0,SAT:94.7976:94.7976:5000.0:0,SAT:40.6978:40.6978:5000.0:0,SAT:15.0877:15.0877:5000.0:0,SAT:11.6782:11.6782:5000.0:0,SAT:12.6851:12.6851:5000.0:0,SAT:13.5139:13.5139:5000.0:0,SAT:15.3887:15.3887:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_eventlogadm_vc331235-tseitin.cnf,SAT:15.1247:15.1247:5000.0:0,SAT:13.118:13.118:5000.0:0,SAT:45.6941:45.6941:5000.0:0,SAT:18.9341:18.9341:5000.0:0,SAT:1005.53:1005.53:5000.0:0,SAT:28.3157:28.3157:5000.0:0,SAT:40.7768:40.7768:5000.0:0,SAT:52.808:52.808:5000.0:0,SAT:4.5853:4.5853:5000.0:0,SAT:5.9451:5.9451:5000.0:0,SAT:109.225:109.225:5000.0:0,SAT:9.70252:9.70252:5000.0:0,SAT:33.6829:33.6829:5000.0:0,SAT:9.73152:9.73152:5000.0:0,SAT:1001.28:1001.28:5000.0:0,SAT:4.15137:4.15137:5000.0:0,SAT:4.12837:4.12837:5000.0:0,SAT:10.7304:10.7304:5000.0:0,SAT:928.69:928.69:5000.0:0,SAT:3.46647:3.46647:5000.0:0,SAT:8.65668:8.65668:5000.0:0,SAT:4.86626:4.86626:5000.0:0,SAT:4.50431:4.50431:5000.0:0,SAT:4.16437:4.16437:5000.0:0,SAT:4.77227:4.77227:5000.0:0,SAT:5.39118:5.39118:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_eventlogadm_vc344392-tseitin.cnf,SAT:3.91141:3.91141:5000.0:0,SAT:6.48601:6.48601:5000.0:0,SAT:11.3183:11.3183:5000.0:0,SAT:3.52646:3.52646:5000.0:0,SAT:1001.35:1001.35:5000.0:0,SAT:3.64445:3.64445:5000.0:0,SAT:4.19936:4.19936:5000.0:0,SAT:5.05423:5.05423:5000.0:0,SAT:0.931857:0.931857:5000.0:0,SAT:1.18882:1.18882:5000.0:0,SAT:23.2075:23.2075:5000.0:0,SAT:2.71659:2.71659:5000.0:0,SAT:24.4143:24.4143:5000.0:0,SAT:2.87556:2.87556:5000.0:0,SAT:1003.83:1003.83:5000.0:0,SAT:1.00185:1.00185:5000.0:0,SAT:0.994848:0.994848:5000.0:0,SAT:3.74743:3.74743:5000.0:0,SAT:913.38:913.38:5000.0:0,SAT:3.22151:3.22151:5000.0:0,SAT:1.72974:1.72974:5000.0:0,SAT:0.83:0.83:5000.0:0,SAT:1.04984:1.04984:5000.0:0,SAT:0.955853:0.955853:5000.0:0,SAT:1.02284:1.02284:5000.0:0,SAT:1.20682:1.20682:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_eventlogadm_vc352372-tseitin.cnf,SAT:10.2974:10.2974:5000.0:0,SAT:17.6923:17.6923:5000.0:0,SAT:22.6106:22.6106:5000.0:0,SAT:8.10977:8.10977:5000.0:0,SAT:1003.99:1003.99:5000.0:0,SAT:24.5423:24.5423:5000.0:0,SAT:29.8175:29.8175:5000.0:0,SAT:28.3647:28.3647:5000.0:0,SAT:4.05138:4.05138:5000.0:0,SAT:3.39248:3.39248:5000.0:0,SAT:20.2919:20.2919:5000.0:0,SAT:6.575:6.575:5000.0:0,SAT:32.2661:32.2661:5000.0:0,SAT:6.15406:6.15406:5000.0:0,SAT:1001.62:1001.62:5000.0:0,SAT:4.27035:4.27035:5000.0:0,SAT:4.48232:4.48232:5000.0:0,SAT:6.96794:6.96794:5000.0:0,SAT:923.95:923.95:5000.0:0,SAT:10.4024:10.4024:5000.0:0,SAT:10.6514:10.6514:5000.0:0,SAT:3.9544:3.9544:5000.0:0,SAT:3.99439:3.99439:5000.0:0,SAT:6.36403:6.36403:5000.0:0,SAT:6.03708:6.03708:5000.0:0,SAT:4.96424:4.96424:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225297-tseitin.cnf,SAT:2.24166:2.24166:5000.0:0,SAT:3.85641:3.85641:5000.0:0,SAT:6.585:6.585:5000.0:0,SAT:2.07468:2.07468:5000.0:0,SAT:1001.41:1001.41:5000.0:0,SAT:4.76527:4.76527:5000.0:0,SAT:4.35934:4.35934:5000.0:0,SAT:4.14:4.14:5000.0:0,SAT:0.940856:0.940856:5000.0:0,SAT:0.880865:0.880865:5000.0:0,SAT:17.2744:17.2744:5000.0:0,SAT:2.50262:2.50262:5000.0:0,SAT:14.4498:14.4498:5000.0:0,SAT:2.6146:2.6146:5000.0:0,SAT:999.063:999.063:5000.0:0,SAT:1.04284:1.04284:5000.0:0,SAT:1.24081:1.24081:5000.0:0,SAT:2.80757:2.80757:5000.0:0,SAT:886.681:886.681:5000.0:0,SAT:1.14982:1.14982:5000.0:0,SAT:0.992849:0.992849:5000.0:0,SAT:1.3048:1.3048:5000.0:0,SAT:0.970852:0.970852:5000.0:0,SAT:1.12183:1.12183:5000.0:0,SAT:1.11483:1.11483:5000.0:0,SAT:1.09683:1.09683:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1228572-tseitin.cnf,SAT:6.80596:6.80596:5000.0:0,SAT:11.0453:11.0453:5000.0:0,SAT:25.7881:25.7881:5000.0:0,SAT:9.8555:9.8555:5000.0:0,SAT:1002.58:1002.58:5000.0:0,SAT:10.1195:10.1195:5000.0:0,SAT:13.4799:13.4799:5000.0:0,SAT:13.6389:13.6389:5000.0:0,SAT:2.13068:2.13068:5000.0:0,SAT:1.9717:1.9717:5000.0:0,SAT:88.4925:88.4925:5000.0:0,SAT:4.44432:4.44432:5000.0:0,SAT:21.7737:21.7737:5000.0:0,SAT:3.9334:3.9334:5000.0:0,SAT:1006.86:1006.86:5000.0:0,SAT:1.9717:1.9717:5000.0:0,SAT:2.02769:2.02769:5000.0:0,SAT:4.65329:4.65329:5000.0:0,SAT:916.922:916.922:5000.0:0,SAT:7.82681:7.82681:5000.0:0,SAT:5.84611:5.84611:5000.0:0,SAT:2.10968:2.10968:5000.0:0,SAT:1.75173:1.75173:5000.0:0,SAT:1.80172:1.80172:5000.0:0,SAT:2.03269:2.03269:5000.0:0,SAT:2.24166:2.24166:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1225238-tseitin.cnf,SAT:3.39048:3.39048:5000.0:0,SAT:3.01:3.01:5000.0:0,SAT:12.3221:12.3221:5000.0:0,SAT:2.83957:2.83957:5000.0:0,SAT:1001.25:1001.25:5000.0:0,SAT:6.47702:6.47702:5000.0:0,SAT:6.97394:6.97394:5000.0:0,SAT:8.01778:8.01778:5000.0:0,SAT:1.10783:1.10783:5000.0:0,SAT:1.11983:1.11983:5000.0:0,SAT:14.0279:14.0279:5000.0:0,SAT:3.70044:3.70044:5000.0:0,SAT:15.4207:15.4207:5000.0:0,SAT:3.50147:3.50147:5000.0:0,SAT:998.476:998.476:5000.0:0,SAT:1.56276:1.56276:5000.0:0,SAT:1.3028:1.3028:5000.0:0,SAT:2.55661:2.55661:5000.0:0,SAT:889.65:889.65:5000.0:0,SAT:1.01784:1.01784:5000.0:0,SAT:1.87871:1.87871:5000.0:0,SAT:1.13083:1.13083:5000.0:0,SAT:1.08383:1.08383:5000.0:0,SAT:1.3418:1.3418:5000.0:0,SAT:1.3258:1.3258:5000.0:0,SAT:1.49577:1.49577:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1225819-tseitin.cnf,SAT:5.73413:5.73413:5000.0:0,SAT:8.30674:8.30674:5000.0:0,SAT:13.156:13.156:5000.0:0,SAT:5.19721:5.19721:5000.0:0,SAT:1002.68:1002.68:5000.0:0,SAT:18.9611:18.9611:5000.0:0,SAT:23.1525:23.1525:5000.0:0,SAT:22.8305:22.8305:5000.0:0,SAT:1.92:1.92:5000.0:0,SAT:1.82072:1.82072:5000.0:0,SAT:49.8474:49.8474:5000.0:0,SAT:5.67414:5.67414:5000.0:0,SAT:21.1878:21.1878:5000.0:0,SAT:5.03023:5.03023:5000.0:0,SAT:999.561:999.561:5000.0:0,SAT:2.10268:2.10268:5000.0:0,SAT:2.55761:2.55761:5000.0:0,SAT:5.29819:5.29819:5000.0:0,SAT:915.302:915.302:5000.0:0,SAT:4.76727:4.76727:5000.0:0,SAT:8.05277:8.05277:5000.0:0,SAT:2.66059:2.66059:5000.0:0,SAT:1.9547:1.9547:5000.0:0,SAT:2.42263:2.42263:5000.0:0,SAT:2.26166:2.26166:5000.0:0,SAT:2.32565:2.32565:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228447-tseitin.cnf,SAT:8.12776:8.12776:5000.0:0,SAT:8.45071:8.45071:5000.0:0,SAT:24.2023:24.2023:5000.0:0,SAT:8.20075:8.20075:5000.0:0,SAT:1002.01:1002.01:5000.0:0,SAT:11.0903:11.0903:5000.0:0,SAT:12.979:12.979:5000.0:0,SAT:14.9487:14.9487:5000.0:0,SAT:2.02269:2.02269:5000.0:0,SAT:2.07968:2.07968:5000.0:0,SAT:40.5488:40.5488:5000.0:0,SAT:4.91225:4.91225:5000.0:0,SAT:24.0563:24.0563:5000.0:0,SAT:5.39618:5.39618:5000.0:0,SAT:1007.39:1007.39:5000.0:0,SAT:2.67159:2.67159:5000.0:0,SAT:2.21566:2.21566:5000.0:0,SAT:4.46432:4.46432:5000.0:0,SAT:917.614:917.614:5000.0:0,SAT:7.97679:7.97679:5000.0:0,SAT:6.83896:6.83896:5000.0:0,SAT:2.19866:2.19866:5000.0:0,SAT:1.9757:1.9757:5000.0:0,SAT:1.9907:1.9907:5000.0:0,SAT:2.10168:2.10168:5000.0:0,SAT:2.39164:2.39164:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc4322-tseitin.cnf,SAT:9.70552:9.70552:5000.0:0,SAT:14.6648:14.6648:5000.0:0,SAT:28.8696:28.8696:5000.0:0,SAT:9.40957:9.40957:5000.0:0,SAT:1005.95:1005.95:5000.0:0,SAT:28.9546:28.9546:5000.0:0,SAT:35.1047:35.1047:5000.0:0,SAT:35.4026:35.4026:5000.0:0,SAT:4.32734:4.32734:5000.0:0,SAT:3.64045:3.64045:5000.0:0,SAT:33.2599:33.2599:5000.0:0,SAT:8.97563:8.97563:5000.0:0,SAT:38.0302:38.0302:5000.0:0,SAT:8.05177:8.05177:5000.0:0,SAT:1005.8:1005.8:5000.0:0,SAT:5.2662:5.2662:5000.0:0,SAT:5.40818:5.40818:5000.0:0,SAT:9.59754:9.59754:5000.0:0,SAT:926.459:926.459:5000.0:0,SAT:9.67453:9.67453:5000.0:0,SAT:9.30358:9.30358:5000.0:0,SAT:5.35119:5.35119:5000.0:0,SAT:4.05:4.05:5000.0:0,SAT:5.11122:5.11122:5000.0:0,SAT:5.77412:5.77412:5000.0:0,SAT:5.2532:5.2532:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc6201-tseitin.cnf,SAT:2.88856:2.88856:5000.0:0,SAT:6.569:6.569:5000.0:0,SAT:13.7179:13.7179:5000.0:0,SAT:2.6286:2.6286:5000.0:0,SAT:1002.58:1002.58:5000.0:0,SAT:5.18321:5.18321:5000.0:0,SAT:6.78297:6.78297:5000.0:0,SAT:6.99294:6.99294:5000.0:0,SAT:1.50177:1.50177:5000.0:0,SAT:1.23381:1.23381:5000.0:0,SAT:29.9784:29.9784:5000.0:0,SAT:2.91056:2.91056:5000.0:0,SAT:16.0806:16.0806:5000.0:0,SAT:3.00754:3.00754:5000.0:0,SAT:1006.63:1006.63:5000.0:0,SAT:2.20166:2.20166:5000.0:0,SAT:1.81972:1.81972:5000.0:0,SAT:3.14152:3.14152:5000.0:0,SAT:907.86:907.86:5000.0:0,SAT:1.69374:1.69374:5000.0:0,SAT:2.67559:2.67559:5000.0:0,SAT:1.78773:1.78773:5000.0:0,SAT:1.45778:1.45778:5000.0:0,SAT:1.80172:1.80172:5000.0:0,SAT:1.9417:1.9417:5000.0:0,SAT:1.49877:1.49877:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc7701-tseitin.cnf,SAT:10.2834:10.2834:5000.0:0,SAT:17.4823:17.4823:5000.0:0,SAT:26.8229:26.8229:5000.0:0,SAT:8.40672:8.40672:5000.0:0,SAT:1006.62:1006.62:5000.0:0,SAT:14.6988:14.6988:5000.0:0,SAT:18.2972:18.2972:5000.0:0,SAT:19.2891:19.2891:5000.0:0,SAT:4.15537:4.15537:5000.0:0,SAT:5.20021:5.20021:5000.0:0,SAT:37.4353:37.4353:5000.0:0,SAT:11.3663:11.3663:5000.0:0,SAT:38.2952:38.2952:5000.0:0,SAT:10.4554:10.4554:5000.0:0,SAT:1001.64:1001.64:5000.0:0,SAT:7.62384:7.62384:5000.0:0,SAT:5.9261:5.9261:5000.0:0,SAT:7.78182:7.78182:5000.0:0,SAT:924.971:924.971:5000.0:0,SAT:3.60645:3.60645:5000.0:0,SAT:7.03793:7.03793:5000.0:0,SAT:4.79227:4.79227:5000.0:0,SAT:4.48632:4.48632:5000.0:0,SAT:4.68929:4.68929:5000.0:0,SAT:5.01724:5.01724:5000.0:0,SAT:4.6083:4.6083:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-innfeed_innfeed_vc36608-tseitin.cnf,SAT:1.20482:1.20482:5000.0:0,SAT:3.07253:3.07253:5000.0:0,SAT:4.76027:4.76027:5000.0:0,SAT:1.16582:1.16582:5000.0:0,SAT:1001.22:1001.22:5000.0:0,SAT:3.53146:3.53146:5000.0:0,SAT:14.3188:14.3188:5000.0:0,SAT:14.0439:14.0439:5000.0:0,SAT:0.758883:0.758883:5000.0:0,SAT:0.884865:0.884865:5000.0:0,SAT:4.43733:4.43733:5000.0:0,SAT:1.19182:1.19182:5000.0:0,SAT:11.3623:11.3623:5000.0:0,SAT:1.21381:1.21381:5000.0:0,SAT:998.938:998.938:5000.0:0,SAT:0.939856:0.939856:5000.0:0,SAT:0.98285:0.98285:5000.0:0,SAT:1.3088:1.3088:5000.0:0,SAT:801.303:801.303:5000.0:0,SAT:0.84687:0.84687:5000.0:0,SAT:0.905862:0.905862:5000.0:0,SAT:0.951854:0.951854:5000.0:0,SAT:0.762883:0.762883:5000.0:0,SAT:1.09983:1.09983:5000.0:0,SAT:1.09083:1.09083:5000.0:0,SAT:1.01784:1.01784:5000.0:0,SAT:354.249:354.249:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-innfeed_innfeed_vc37051-tseitin.cnf,SAT:1.9947:1.9947:5000.0:0,SAT:2.00569:2.00569:5000.0:0,SAT:6.47102:6.47102:5000.0:0,SAT:1.76673:1.76673:5000.0:0,SAT:1001.35:1001.35:5000.0:0,SAT:4.20036:4.20036:5000.0:0,SAT:5.87411:5.87411:5000.0:0,SAT:6.77297:6.77297:5000.0:0,SAT:0.994847:0.994847:5000.0:0,SAT:1.21581:1.21581:5000.0:0,SAT:8.86265:8.86265:5000.0:0,SAT:1.9627:1.9627:5000.0:0,SAT:10.8983:10.8983:5000.0:0,SAT:2.16667:2.16667:5000.0:0,SAT:998.56:998.56:5000.0:0,SAT:1.36779:1.36779:5000.0:0,SAT:1.57176:1.57176:5000.0:0,SAT:2.49062:2.49062:5000.0:0,SAT:910.765:910.765:5000.0:0,SAT:0.752885:0.752885:5000.0:0,SAT:1.07883:1.07883:5000.0:0,SAT:1.42578:1.42578:5000.0:0,SAT:1.03484:1.03484:5000.0:0,SAT:1.03584:1.03584:5000.0:0,SAT:1.11183:1.11183:5000.0:0,SAT:1.10883:1.10883:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc17912-tseitin.cnf,SAT:5.75612:5.75612:5000.0:0,SAT:8.70868:8.70868:5000.0:0,SAT:10.7594:10.7594:5000.0:0,SAT:5.17721:5.17721:5000.0:0,SAT:1002.89:1002.89:5000.0:0,SAT:8.02878:8.02878:5000.0:0,SAT:8.37373:8.37373:5000.0:0,SAT:9.8555:9.8555:5000.0:0,SAT:2.21566:2.21566:5000.0:0,SAT:2.29765:2.29765:5000.0:0,SAT:36.7644:36.7644:5000.0:0,SAT:5.04523:5.04523:5000.0:0,SAT:21.3468:21.3468:5000.0:0,SAT:5.13922:5.13922:5000.0:0,SAT:1007.43:1007.43:5000.0:0,SAT:2.10168:2.10168:5000.0:0,SAT:2.36564:2.36564:5000.0:0,SAT:7.50886:7.50886:5000.0:0,SAT:923.25:923.25:5000.0:0,SAT:2.6046:2.6046:5000.0:0,SAT:1.85172:1.85172:5000.0:0,SAT:2.94355:2.94355:5000.0:0,SAT:2.36064:2.36064:5000.0:0,SAT:2.35464:2.35464:5000.0:0,SAT:2.28665:2.28665:5000.0:0,SAT:3.03954:3.03954:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATChallenge2012_Application/SATCompetition2011unselected/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4966.72:4966.72:5000.0:0,SAT:813.029:813.029:5000.0:0,SAT:2904.14:2904.14:5000.0:0,SAT:225.92:225.92:5000.0:0,SAT:548.983:548.983:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:410.08:410.08:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2136.89:2136.89:5000.0:0,SAT:524.725:524.725:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:622.893:622.893:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4975.47:4975.47:5000.0:0,SAT:4184.72:4184.72:5000.0:0,SAT:2445.15:2445.15:5000.0:0,SAT:146.97:146.97:5000.0:0,SAT:159.38:159.38:5000.0:0,SAT:463.934:463.934:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
