instance,2007_INDU-minisat-sat07,2007_INDU-mxc,2007_INDU-picosat-535
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/babic/dspam_dump_vc972.cnf,SAT:4684.69:4684.69:5000.0:0,SAT:13.6269:13.6269:5000.0:0,SAT:131.319:131.319:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/babic/itox_vc1138.cnf,SAT:69.7784:69.7784:5000.0:0,SAT:32.1481:32.1481:5000.0:0,SAT:3.70744:3.70744:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/bitverif/countbitsarray02_32.cnf,SAT:1644.93:1644.93:5000.0:0,SAT:3257.55:3257.55:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/bitverif/minxorminand128.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3505.83:3505.83:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/fuhs/AProVE07-08.cnf,SAT:919.639:919.639:5000.0:0,SAT:937.191:937.191:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/fuhs/AProVE07-16.cnf,SAT:564.445:564.445:5000.0:0,SAT:998.716:998.716:5000.0:0,SAT:472.187:472.187:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/fuhs/AProVE07-27.cnf,SAT:1602.39:1602.39:5000.0:0,SAT:2546.84:2546.84:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/fuhs/AProVE09-20.cnf,SAT:873.473:873.473:5000.0:0,SAT:3800.05:3800.05:5000.0:0,SAT:90.6752:90.6752:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/nec/hard-18-U-10652.cnf,SAT:9.8425:9.8425:5000.0:0,SAT:10.9373:10.9373:5000.0:0,SAT:18.9421:18.9421:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SATRace2010/software-verification/post/zfcp-2.8-u2-nh.cnf,SAT:28.2017:28.2017:5000.0:0,SAT:28.6176:28.6176:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/20_rule/SAT_dat.k60.debugged.cnf,SAT:1014.31:1014.31:5000.0:0,SAT:2624.53:2624.53:5000.0:0,SAT:128.636:128.636:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/20_rule/SAT_dat.k65.debugged.cnf,SAT:2421.37:2421.37:5000.0:0,SAT:2359.82:2359.82:5000.0:0,SAT:205.056:205.056:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/20_rule/SAT_dat.k90.debugged.cnf,SAT:1244.91:1244.91:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:431.141:431.141:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/23_rule/SAT_dat.k85.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2628.49:2628.49:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/24_1_rule_1/SAT_dat.k90.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/24_1_rule_2/SAT_dat.k55.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_1/SAT_dat.k35.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_1/SAT_dat.k40.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_1/SAT_dat.k55.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_2/SAT_dat.k60.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_2/SAT_dat.k95.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_3/SAT_dat.k100.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_1/SAT_dat.k55.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k100.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k30.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k80.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k90.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_1/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_1/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_2/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_2/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k95.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_1/IBM_FV_2004_rule_batch_2_31_1_SAT_dat.k35.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_1/IBM_FV_2004_rule_batch_2_31_1_SAT_dat.k80.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k25.debugged.cnf,SAT:3311.16:3311.16:5000.0:0,SAT:2409.88:2409.88:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k45.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2004/3_31_1/IBM_FV_2004_rule_batch_3_31_1_SAT_dat.k35.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/softveri/cbmc/aes_decry_2_rounds.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1754.94:1754.94:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/softveri/cbmc/aes_equiv_encry_2_rounds.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4370.37:4370.37:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/softveri/cbmc/aes_equiv_encry_3_rounds.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/softveri/cbmc/zfcp_sat_bench_2_8.debugged.cnf,SAT:47.7237:47.7237:5000.0:0,SAT:25.4331:25.4331:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2012SATInstances/Application_SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/zeus/esawn_uw3.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/6s126.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/6s139.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/6s20.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/bob12m06.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/bob12s06.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s103.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s133.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s137.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s139.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s153.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s165.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:595.138:595.138:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s166.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s19.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s20.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s9.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/beempgsol2b1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/beempgsol5b1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12m04.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12m06.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12s02.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12s04.cnf,SAT:4979.49:4979.49:5000.0:0,SAT:4567.98:4567.98:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12s06.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_5_32.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_14.cnf,SAT:495.987:495.987:5000.0:0,SAT:499.026:499.026:5000.0:0,SAT:478.445:478.445:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_15.cnf,SAT:1108.09:1108.09:5000.0:0,SAT:997.215:997.215:5000.0:0,SAT:943.381:943.381:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_16.cnf,SAT:2086.5:2086.5:5000.0:0,SAT:1995.07:1995.07:5000.0:0,SAT:2120.36:2120.36:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_24.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_40.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_56.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_64.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/b04_s_2_unknown_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/b04_s_unknown.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/b04_s_unknown_pre.cnf,SAT:2907.35:2907.35:5000.0:0,SAT:998.891:998.891:5000.0:0,SAT:650.858:650.858:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/b_unsat.cnf,SAT:2762.46:2762.46:5000.0:0,SAT:2119.26:2119.26:5000.0:0,SAT:1342.62:1342.62:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/b_unsat_pre.cnf,SAT:1207.74:1207.74:5000.0:0,SAT:1316.69:1316.69:5000.0:0,SAT:1250.34:1250.34:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_3082_415_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4948.49:4948.49:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_3082_415_unsat_pre.cnf,SAT:4565.7:4565.7:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_3791_556_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4201_555_unsat.cnf,SAT:4799.86:4799.86:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4201_555_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_10_unsat.cnf,SAT:4606.5:4606.5:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_10_unsat_pre.cnf,SAT:2433.0:2433.0:5000.0:0,SAT:4973.01:4973.01:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_11_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_11_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_12_unsat.cnf,SAT:1002.04:1002.04:5000.0:0,SAT:888.092:888.092:5000.0:0,SAT:1125.02:1125.02:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_12_unsat_pre.cnf,SAT:2295.33:2295.33:5000.0:0,SAT:4362.06:4362.06:5000.0:0,SAT:906.292:906.292:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_1_unsat.cnf,SAT:4714.16:4714.16:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_1_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_2_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_2_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_5_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_6_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_6_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_7_unsat.cnf,SAT:1850.29:1850.29:5000.0:0,SAT:2241.86:2241.86:5000.0:0,SAT:3810.16:3810.16:5000.0:0
