instance,2009_INDU-clasp-1.2.0-SAT09,2009_INDU-kw,2009_INDU-manysat,2009_INDU-minisat,2009_INDU-minisat-cumrp,2009_INDU-minisat09z,2009_INDU-precosat-236-3e7a3f8-090322
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/15pipe_q0_k.cnf,SAT:4020.12:4020.12:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2862.31:2862.31:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s10.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s11-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s12.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s123.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s126-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s13-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s130-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3002.31:3002.31:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s131-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2727.65:2727.65:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s133.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2467.24:2467.24:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s137.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1572.04:1572.04:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s151.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s153.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:324.241:324.241:5000.0:0,SAT:514.773:514.773:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s16-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s16.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s165-nonopt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3.2695:3.2695:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:85.1731:85.1731:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:105.545:105.545:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s167-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1756.85:1756.85:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3924.34:3924.34:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s168-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:117.85:117.85:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:313.639:313.639:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:529.668:529.668:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s169-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1343.6:1343.6:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:966.481:966.481:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2186.28:2186.28:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s17-opt.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s184.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/6s9.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2779.1:2779.1:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/7pipe_k.cnf,SAT:66.5629:66.5629:5000.0:0,SAT:3244.04:3244.04:5000.0:0,SAT:1303.0:1303.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:114.065:114.065:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:93.0439:93.0439:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/8pipe_k.cnf,SAT:182.251:182.251:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1036.25:1036.25:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:261.13:261.13:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:214.645:214.645:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9dlx_vliw_at_b_iq3.cnf,SAT:448.23:448.23:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3063.42:3063.42:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3154.04:3154.04:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1036.59:1036.59:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9dlx_vliw_at_b_iq4.cnf,SAT:980.845:980.845:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1855.76:1855.76:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,SAT:2185.99:2185.99:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9dlx_vliw_at_b_iq7.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4691.76:4691.76:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9dlx_vliw_at_b_iq9.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug1.cnf,SAT:8.40672:8.40672:5000.0:0,SAT:120.588:120.588:5000.0:0,SAT:98.462:98.462:5000.0:0,SAT:26.9749:26.9749:5000.0:0,SAT:19.2661:19.2661:5000.0:0,SAT:47.1198:47.1198:5000.0:0,SAT:302.601:302.601:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug10.cnf,SAT:7.97579:7.97579:5000.0:0,SAT:134.251:134.251:5000.0:0,SAT:80.6827:80.6827:5000.0:0,SAT:18.7441:18.7441:5000.0:0,SAT:20.7788:20.7788:5000.0:0,SAT:84.4672:84.4672:5000.0:0,SAT:222.054:222.054:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug3.cnf,SAT:23.2535:23.2535:5000.0:0,SAT:122.317:122.317:5000.0:0,SAT:96.5223:96.5223:5000.0:0,SAT:6.11307:6.11307:5000.0:0,SAT:38.5021:38.5021:5000.0:0,SAT:12.983:12.983:5000.0:0,SAT:210.417:210.417:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug4.cnf,SAT:29.0356:29.0356:5000.0:0,SAT:376.786:376.786:5000.0:0,SAT:62.0366:62.0366:5000.0:0,SAT:22.8675:22.8675:5000.0:0,SAT:33.3509:33.3509:5000.0:0,SAT:55.1316:55.1316:5000.0:0,SAT:147.304:147.304:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug7.cnf,SAT:18.0733:18.0733:5000.0:0,SAT:123.999:123.999:5000.0:0,SAT:88.3776:88.3776:5000.0:0,SAT:29.7315:29.7315:5000.0:0,SAT:59.9139:59.9139:5000.0:0,SAT:84.0572:84.0572:5000.0:0,SAT:150.831:150.831:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug8.cnf,SAT:22.7305:22.7305:5000.0:0,SAT:217.892:217.892:5000.0:0,SAT:131.342:131.342:5000.0:0,SAT:39.434:39.434:5000.0:0,SAT:20.6349:20.6349:5000.0:0,SAT:32.1941:32.1941:5000.0:0,SAT:181.039:181.039:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug9.cnf,SAT:23.4774:23.4774:5000.0:0,SAT:147.303:147.303:5000.0:0,SAT:70.7822:70.7822:5000.0:0,SAT:27.4518:27.4518:5000.0:0,SAT:16.5255:16.5255:5000.0:0,SAT:58.5041:58.5041:5000.0:0,SAT:139.102:139.102:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-15-10p0.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:871.284:871.284:5000.0:0,SAT:1549.57:1549.57:5000.0:0,SAT:1023.79:1023.79:5000.0:0,SAT:1370.93:1370.93:5000.0:0,SAT:1078.17:1078.17:5000.0:0,SAT:286.956:286.956:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-15-10p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2070.64:2070.64:5000.0:0,SAT:1562.28:1562.28:5000.0:0,SAT:1101.2:1101.2:5000.0:0,SAT:1379.95:1379.95:5000.0:0,SAT:1428.56:1428.56:5000.0:0,SAT:287.398:287.398:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-20-10p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1479.52:1479.52:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4206.68:4206.68:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4359.35:4359.35:5000.0:0,SAT:798.13:798.13:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-20-5p0.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:392.193:392.193:5000.0:0,SAT:995.028:995.028:5000.0:0,SAT:699.814:699.814:5000.0:0,SAT:632.094:632.094:5000.0:0,SAT:930.343:930.343:5000.0:0,SAT:407.632:407.632:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-20-5p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:339.536:339.536:5000.0:0,SAT:1087.3:1087.3:5000.0:0,SAT:1572.21:1572.21:5000.0:0,SAT:1061.75:1061.75:5000.0:0,SAT:1505.47:1505.47:5000.0:0,SAT:398.363:398.363:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE07-01.cnf,SAT:2428.62:2428.62:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE07-03.cnf,SAT:323.624:323.624:5000.0:0,SAT:1372.19:1372.19:5000.0:0,SAT:2220.02:2220.02:5000.0:0,SAT:1968.32:1968.32:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2442.48:2442.48:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE07-08.cnf,SAT:544.549:544.549:5000.0:0,SAT:475.299:475.299:5000.0:0,SAT:1124.08:1124.08:5000.0:0,SAT:1256.8:1256.8:5000.0:0,SAT:2610.29:2610.29:5000.0:0,SAT:1536.33:1536.33:5000.0:0,SAT:958.871:958.871:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE07-27.cnf,SAT:458.733:458.733:5000.0:0,SAT:1165.21:1165.21:5000.0:0,SAT:2035.83:2035.83:5000.0:0,SAT:1597.72:1597.72:5000.0:0,SAT:2242.39:2242.39:5000.0:0,SAT:3306.64:3306.64:5000.0:0,SAT:1048.24:1048.24:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE09-06.cnf,SAT:61.0147:61.0147:5000.0:0,SAT:925.155:925.155:5000.0:0,SAT:23.8184:23.8184:5000.0:0,SAT:947.802:947.802:5000.0:0,SAT:53.4589:53.4589:5000.0:0,SAT:1430.86:1430.86:5000.0:0,SAT:1550.29:1550.29:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/E02F20.cnf,SAT:43.8803:43.8803:5000.0:0,SAT:218.192:218.192:5000.0:0,SAT:238.723:238.723:5000.0:0,SAT:161.677:161.677:5000.0:0,SAT:149.645:149.645:5000.0:0,SAT:1517.01:1517.01:5000.0:0,SAT:685.793:685.793:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/E02F22.cnf,SAT:664.635:664.635:5000.0:0,SAT:198.621:198.621:5000.0:0,SAT:1000.82:1000.82:5000.0:0,SAT:793.931:793.931:5000.0:0,SAT:394.142:394.142:5000.0:0,SAT:1585.18:1585.18:5000.0:0,SAT:490.971:490.971:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-27-4.cnf,SAT:6.53501:6.53501:5000.0:0,SAT:16.4445:16.4445:5000.0:0,SAT:10.2624:10.2624:5000.0:0,SAT:7.76282:7.76282:5000.0:0,SAT:22.4296:22.4296:5000.0:0,SAT:22.3986:22.3986:5000.0:0,SAT:5.07523:5.07523:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-4.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-5.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-29-2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-29-3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-29-4.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-29-5.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-30-1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-30-2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-30-4.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-30-5.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
