instance,2011_INDU-LR_GL_SHR,2011_INDU-RestartSAT,2011_INDU-cir_minisat,2011_INDU-contrasat,2011_INDU-ebminisat,2011_INDU-glueminisat,2011_INDU-minisat,2011_INDU-minisat-2.2.0-agile-26,2011_INDU-rcl
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k85-24_1_rule_1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k85-24_1_rule_2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k85-24_1_rule_3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k90.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k95-24_1_rule_1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k95-24_1_rule_2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k95-24_1_rule_3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UCG-15-10p0.cnf,SAT:571.72:571.72:5000.0:0,SAT:639.976:639.976:5000.0:0,SAT:358.156:358.156:5000.0:0,SAT:538.761:538.761:5000.0:0,SAT:502.771:502.771:5000.0:0,SAT:261.905:261.905:5000.0:0,SAT:318.889:318.889:5000.0:0,SAT:761.194:761.194:5000.0:0,SAT:651.127:651.127:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UCG-15-10p1.cnf,SAT:551.119:551.119:5000.0:0,SAT:1003.38:1003.38:5000.0:0,SAT:401.582:401.582:5000.0:0,SAT:1096.68:1096.68:5000.0:0,SAT:507.108:507.108:5000.0:0,SAT:413.227:413.227:5000.0:0,SAT:356.706:356.706:5000.0:0,SAT:911.508:911.508:5000.0:0,SAT:758.656:758.656:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UCG-20-10p0.cnf,SAT:1660.55:1660.55:5000.0:0,SAT:804.71:804.71:5000.0:0,SAT:1732.69:1732.69:5000.0:0,SAT:4870.24:4870.24:5000.0:0,SAT:2904.54:2904.54:5000.0:0,SAT:1511.37:1511.37:5000.0:0,SAT:2382.92:2382.92:5000.0:0,SAT:3195.62:3195.62:5000.0:0,SAT:1934.93:1934.93:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UCG-20-10p1.cnf,SAT:2217.68:2217.68:5000.0:0,SAT:996.525:996.525:5000.0:0,SAT:3167.24:3167.24:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3493.37:3493.37:5000.0:0,SAT:2098.12:2098.12:5000.0:0,SAT:4459.7:4459.7:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1499.68:1499.68:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UCG-20-5p0.cnf,SAT:625.782:625.782:5000.0:0,SAT:350.029:350.029:5000.0:0,SAT:236.005:236.005:5000.0:0,SAT:242.967:242.967:5000.0:0,SAT:264.909:264.909:5000.0:0,SAT:804.982:804.982:5000.0:0,SAT:297.947:297.947:5000.0:0,SAT:267.748:267.748:5000.0:0,SAT:262.681:262.681:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UCG-20-5p1.cnf,SAT:892.447:892.447:5000.0:0,SAT:374.583:374.583:5000.0:0,SAT:277.275:277.275:5000.0:0,SAT:664.239:664.239:5000.0:0,SAT:263.471:263.471:5000.0:0,SAT:665.903:665.903:5000.0:0,SAT:239.276:239.276:5000.0:0,SAT:404.166:404.166:5000.0:0,SAT:219.277:219.277:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UR-15-10p0.cnf,SAT:335.272:335.272:5000.0:0,SAT:494.454:494.454:5000.0:0,SAT:421.606:421.606:5000.0:0,SAT:1047.12:1047.12:5000.0:0,SAT:421.568:421.568:5000.0:0,SAT:324.552:324.552:5000.0:0,SAT:353.567:353.567:5000.0:0,SAT:718.008:718.008:5000.0:0,SAT:1120.46:1120.46:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UR-15-10p1.cnf,SAT:683.552:683.552:5000.0:0,SAT:633.743:633.743:5000.0:0,SAT:1517.97:1517.97:5000.0:0,SAT:4396.01:4396.01:5000.0:0,SAT:1534.08:1534.08:5000.0:0,SAT:834.287:834.287:5000.0:0,SAT:1299.03:1299.03:5000.0:0,SAT:3257.78:3257.78:5000.0:0,SAT:3078.66:3078.66:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UR-20-10p0.cnf,SAT:4234.45:4234.45:5000.0:0,SAT:3456.03:3456.03:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2298.97:2298.97:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UR-20-10p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2809.38:2809.38:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4848.83:4848.83:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UR-20-5p0.cnf,SAT:682.868:682.868:5000.0:0,SAT:462.171:462.171:5000.0:0,SAT:1307.2:1307.2:5000.0:0,SAT:1902.71:1902.71:5000.0:0,SAT:1844.42:1844.42:5000.0:0,SAT:342.862:342.862:5000.0:0,SAT:1467.99:1467.99:5000.0:0,SAT:1720.36:1720.36:5000.0:0,SAT:986.707:986.707:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UTI-20-10p0.cnf,SAT:1687.27:1687.27:5000.0:0,SAT:1132.64:1132.64:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:467.898:467.898:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2913.04:2913.04:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UTI-20-10p1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4859.06:4859.06:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1465.99:1465.99:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4811.9:4811.9:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/UTI-20-5p1.cnf,SAT:493.717:493.717:5000.0:0,SAT:1538.44:1538.44:5000.0:0,SAT:2801.04:2801.04:5000.0:0,SAT:3135.42:3135.42:5000.0:0,SAT:2729.02:2729.02:5000.0:0,SAT:448.43:448.43:5000.0:0,SAT:2451.55:2451.55:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:332.494:332.494:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aaai10-planning-ipc5-TPP-21-step11.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3837.2:3837.2:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1151.79:1151.79:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2049.51:2049.51:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aaai10-planning-ipc5-TPP-30-step11.cnf,SAT:203.06:203.06:5000.0:0,SAT:109.53:109.53:5000.0:0,SAT:78.4391:78.4391:5000.0:0,SAT:368.884:368.884:5000.0:0,SAT:130.55:130.55:5000.0:0,SAT:34.8737:34.8737:5000.0:0,SAT:91.806:91.806:5000.0:0,SAT:257.99:257.99:5000.0:0,SAT:25.5271:25.5271:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aaai10-planning-ipc5-pathways-13-step17.cnf,SAT:2949.69:2949.69:5000.0:0,SAT:1267.83:1267.83:5000.0:0,SAT:2687.67:2687.67:5000.0:0,SAT:1838.42:1838.42:5000.0:0,SAT:3015.54:3015.54:5000.0:0,SAT:672.263:672.263:5000.0:0,SAT:2587.79:2587.79:5000.0:0,SAT:1897.77:1897.77:5000.0:0,SAT:1429.41:1429.41:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aaai10-planning-ipc5-pathways-17-step20.cnf,SAT:1576.93:1576.93:5000.0:0,SAT:1207.44:1207.44:5000.0:0,SAT:590.921:590.921:5000.0:0,SAT:1547.06:1547.06:5000.0:0,SAT:1084.53:1084.53:5000.0:0,SAT:411.839:411.839:5000.0:0,SAT:595.664:595.664:5000.0:0,SAT:1060.22:1060.22:5000.0:0,SAT:974.007:974.007:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aaai10-planning-ipc5-pathways-17-step21.cnf,SAT:4015.37:4015.37:5000.0:0,SAT:1365.66:1365.66:5000.0:0,SAT:4615.7:4615.7:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2302.46:2302.46:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2810.61:2810.61:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aes_24_4_keyfind_4.cnf,SAT:689.429:689.429:5000.0:0,SAT:1776.18:1776.18:5000.0:0,SAT:3380.16:3380.16:5000.0:0,SAT:1902.55:1902.55:5000.0:0,SAT:3692.7:3692.7:5000.0:0,SAT:1339.37:1339.37:5000.0:0,SAT:3595.68:3595.68:5000.0:0,SAT:217.043:217.043:5000.0:0,SAT:460.334:460.334:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aes_24_4_keyfind_5.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:552.692:552.692:5000.0:0,SAT:1726.35:1726.35:5000.0:0,SAT:830.98:830.98:5000.0:0,SAT:1648.43:1648.43:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1741.74:1741.74:5000.0:0,SAT:2031.52:2031.52:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aes_32_2_keyfind_1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1328.58:1328.58:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aes_32_2_keyfind_3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1751.37:1751.37:5000.0:0,SAT:1.35579:1.35579:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2628.6:2628.6:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3322.38:3322.38:5000.0:0,SAT:4620.01:4620.01:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aes_32_3_keyfind_1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:770.313:770.313:5000.0:0,SAT:261.925:261.925:5000.0:0,SAT:21.0418:21.0418:5000.0:0,SAT:285.176:285.176:5000.0:0,SAT:3241.82:3241.82:5000.0:0,SAT:295.364:295.364:5000.0:0,SAT:512.463:512.463:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/aes_64_1_keyfind_1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2828.2:2828.2:5000.0:0,SAT:1235.92:1235.92:5000.0:0,SAT:1995.84:1995.84:5000.0:0,SAT:1297.42:1297.42:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1371.62:1371.62:5000.0:0,SAT:1112.08:1112.08:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt1_03_56.cnf,SAT:584.974:584.974:5000.0:0,SAT:650.418:650.418:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:579.268:579.268:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:36.4545:36.4545:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt1_04_32.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:230.27:230.27:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt1_05_21.cnf,SAT:151.484:151.484:5000.0:0,SAT:102.285:102.285:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:87.9296:87.9296:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2669.48:2669.48:5000.0:0,SAT:23.8774:23.8774:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt1_10_15.cnf,SAT:3936.58:3936.58:5000.0:0,SAT:341.608:341.608:5000.0:0,SAT:587.858:587.858:5000.0:0,SAT:797.671:797.671:5000.0:0,SAT:675.545:675.545:5000.0:0,SAT:854.799:854.799:5000.0:0,SAT:945.712:945.712:5000.0:0,SAT:842.402:842.402:5000.0:0,SAT:2659.97:2659.97:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt1_10_21.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2391.92:2391.92:5000.0:0,SAT:511.272:511.272:5000.0:0,SAT:490.838:490.838:5000.0:0,SAT:475.307:475.307:5000.0:0,SAT:723.819:723.819:5000.0:0,SAT:543.845:543.845:5000.0:0,SAT:637.84:637.84:5000.0:0,SAT:58.2871:58.2871:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt1_15_240.cnf,SAT:132.375:132.375:5000.0:0,SAT:82.4985:82.4985:5000.0:0,SAT:60.6198:60.6198:5000.0:0,SAT:220.223:220.223:5000.0:0,SAT:79.003:79.003:5000.0:0,SAT:349.925:349.925:5000.0:0,SAT:84.4942:84.4942:5000.0:0,SAT:79.162:79.162:5000.0:0,SAT:98.996:98.996:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt1_18_18.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1155.43:1155.43:5000.0:0,SAT:1181.98:1181.98:5000.0:0,SAT:780.099:780.099:5000.0:0,SAT:1085.4:1085.4:5000.0:0,SAT:724.321:724.321:5000.0:0,SAT:1265.08:1265.08:5000.0:0,SAT:349.19:349.19:5000.0:0,SAT:127.695:127.695:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt2_05_4.cnf,SAT:572.826:572.826:5000.0:0,SAT:684.839:684.839:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:186.827:186.827:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt2_10_12.cnf,SAT:3441.42:3441.42:5000.0:0,SAT:306.327:306.327:5000.0:0,SAT:573.874:573.874:5000.0:0,SAT:1185.03:1185.03:5000.0:0,SAT:485.535:485.535:5000.0:0,SAT:530.785:530.785:5000.0:0,SAT:478.58:478.58:5000.0:0,SAT:2995.01:2995.01:5000.0:0,SAT:654.279:654.279:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt2_10_14.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:336.311:336.311:5000.0:0,SAT:1090.9:1090.9:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1364.3:1364.3:5000.0:0,SAT:449.508:449.508:5000.0:0,SAT:972.862:972.862:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1637.04:1637.04:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt2_10_15.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:417.373:417.373:5000.0:0,SAT:930.961:930.961:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1156.68:1156.68:5000.0:0,SAT:443.359:443.359:5000.0:0,SAT:980.029:980.029:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:566.24:566.24:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt2_10_16.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2160.06:2160.06:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2941.65:2941.65:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc1_opt2_20_12.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3906.31:3906.31:5000.0:0,SAT:921.627:921.627:5000.0:0,SAT:2104.21:2104.21:5000.0:0,SAT:1397.65:1397.65:5000.0:0,SAT:1943.11:1943.11:5000.0:0,SAT:985.101:985.101:5000.0:0,SAT:1041.85:1041.85:5000.0:0,SAT:4826.26:4826.26:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc2_opt1_05_21.cnf,SAT:123.053:123.053:5000.0:0,SAT:136.263:136.263:5000.0:0,SAT:2669.54:2669.54:5000.0:0,SAT:888.678:888.678:5000.0:0,SAT:2659.1:2659.1:5000.0:0,SAT:91.1061:91.1061:5000.0:0,SAT:2664.14:2664.14:5000.0:0,SAT:69.4734:69.4734:5000.0:0,SAT:200.683:200.683:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc2_opt1_10_21.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:518.758:518.758:5000.0:0,SAT:309.27:309.27:5000.0:0,SAT:423.078:423.078:5000.0:0,SAT:384.64:384.64:5000.0:0,SAT:873.842:873.842:5000.0:0,SAT:324.268:324.268:5000.0:0,SAT:384.024:384.024:5000.0:0,SAT:723.12:723.12:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc2_opt1_15_100.cnf,SAT:605.685:605.685:5000.0:0,SAT:125.747:125.747:5000.0:0,SAT:58.7981:58.7981:5000.0:0,SAT:47.5598:47.5598:5000.0:0,SAT:67.0558:67.0558:5000.0:0,SAT:112.74:112.74:5000.0:0,SAT:85.524:85.524:5000.0:0,SAT:592.073:592.073:5000.0:0,SAT:202.039:202.039:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc2_opt1_20_11.cnf,SAT:2735.16:2735.16:5000.0:0,SAT:619.322:619.322:5000.0:0,SAT:352.244:352.244:5000.0:0,SAT:668.855:668.855:5000.0:0,SAT:310.557:310.557:5000.0:0,SAT:584.466:584.466:5000.0:0,SAT:295.31:295.31:5000.0:0,SAT:237.97:237.97:5000.0:0,SAT:1871.2:1871.2:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc2_opt2_05_4.cnf,SAT:584.604:584.604:5000.0:0,SAT:1784.29:1784.29:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:153.624:153.624:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1762.22:1762.22:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc2_opt2_05_9.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1055.85:1055.85:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3617.27:3617.27:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2690.69:2690.69:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc2_opt2_10_21.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3086.54:3086.54:5000.0:0,SAT:1980.75:1980.75:5000.0:0,SAT:177.383:177.383:5000.0:0,SAT:1857.09:1857.09:5000.0:0,SAT:3994.64:3994.64:5000.0:0,SAT:2081.15:2081.15:5000.0:0,SAT:1378.97:1378.97:5000.0:0,SAT:354.222:354.222:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc2_opt2_20_11.cnf,SAT:2958.16:2958.16:5000.0:0,SAT:712.361:712.361:5000.0:0,SAT:952.913:952.913:5000.0:0,SAT:591.85:591.85:5000.0:0,SAT:382.136:382.136:5000.0:0,SAT:516.331:516.331:5000.0:0,SAT:317.872:317.872:5000.0:0,SAT:181.426:181.426:5000.0:0,SAT:855.994:855.994:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc3_opt1_03_53.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4003.99:4003.99:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1636.01:1636.01:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1421.27:1421.27:5000.0:0,SAT:1923.31:1923.31:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/atco_enc3_opt1_04_50.cnf,SAT:1926.42:1926.42:5000.0:0,SAT:1549.65:1549.65:5000.0:0,SAT:4075.45:4075.45:5000.0:0,SAT:3492.56:3492.56:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2064.22:2064.22:5000.0:0,SAT:3534.89:3534.89:5000.0:0,SAT:3417.65:3417.65:5000.0:0,SAT:1757.33:1757.33:5000.0:0
